Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,"now then you heard the question,",,,
A,what  what do you like to do for yourself in car automobile repairs?,,,
B,Uh-huh.,,,
B,"Well, I'll tell you, I used to do a lot more repairs when cars were easy to work on, than I do now.",,,
A,Okay.,,,
B,"I do, uh, I do the easy stuff now.",,,
B,"I change oil,",,,
B,"uh, and then what some people would consider a little more difficult, I, I'll change spark plugs",,,
B,"and I'll change, you know, points and, you, you know, do air filters, that kind of stuff.",,,
A,Um.,,,
A,Well.,,,
B,"But, uh, I can't do as much as I used to,",,,
B,"um, I used to do a whole lot more, but not any more,",,,
B,they're just too weird to work on now.,,,
A,"Is that the reason you're not doing it,",,,
A,or are you so busy you don't have time to do it?,,,
B,"Well, that's part of it",,,
A,Uh.,,,
B,"yeah,",,,
B,"part of it is, like you said, I don't have time.",,,
A,Okay.,,,
A,"Well being a female and being alone, you, I don't do anything but put gasoline, in my car, and let someone else check the oil even.",,,
B,Uh-huh.,,,
A,"But, uh, have you had any major repairs recently?",,,
B,"Well, um, on this car I've got now, no,",,,
B,"but I had a van before,",,,
B,"and it was only two years old,",,,
B,and it had transmission go out on it.,,,
A,Oh.,,,
B,But fortunately that was covered under the warranty.,,,
A,Okay.,,,
A,"Well, you should be, feel very fortunate.",,,
A,I had to have a transmission replaced in an eighty-six automobile,,,
B,Um.,,,
A,"and I'll declare, that's an expensive.",,,
B,"Oh, yeah.",,,
A,"Yes,",,,
A,uh-huh.,,,
A,Maybe I should have just traded the car in.,,,
B,"Yeah,",,,
B,sometimes it makes you wonder.,,,
A,"Oh, it just,",,,
A,"well, I have a very comfortable car and I have a health problem that I need a large comfortable car.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"So, um, anyway, I have a new transmission,",,,
A,and I'm sure that any of them would have cost or charged me almost the same amount.,,,
A,But,,,
B,Yeah.,,,
A,"it hurts, it hurts real bad.",,,
B,Did you take it to a dealership?,,,
A,"No,",,,
A,I took it to an independent out in Garland.,,,
B,Uh-huh.,,,
B,"Oh, I see.",,,
A,"I had, um,",,,
A,these people were recommended by a neighbor,,,
B,Uh-huh.,,,
A,"and, you know, that's the only thing,",,,
A,I am not a native of Dallas.,,,
B,"Oh, I see.",,,
A,"So that means I have to depend on, on trustworthy friends",,,
B,Right.,,,
A,and that's.,,,
A,"Anyway, it's fixed,",,,
A,"it's running,",,,
A,and I pray that I get my thirteen hundred dollars out of it.,,,
B,"Oh, gosh.",,,
A,Uh-huh.,,,
B,It's going to run for a for a while yet.,,,
A,"Oh, I know it.",,,
A,It certainly is frightening.,,,
A,What work are you in?,,,
B,"Uh, I, I work for T I.",,,
A,Oh.,,,
B,"I, I work in the networking area.",,,
A,"Okay,",,,
A,okay.,,,
B,Do you work for T I?,,,
A,No.,,,
B,"No,",,,
B,okay.,,,
A,"No,",,,
A,"I have just retired from, um, the Southwest Medical Center.",,,
B,Oh.,,,
A,"Yeah, where there are a lot of people down there that could help me with my car,",,,
A,but they're all too busy.,,,
A,So.,,,
B,Yeah.,,,
A,"I have to do it the other way,",,,
A,and that's find someone and pay them to do it.,,,
B,"Yeah,",,,
B,yeah.,,,
A,So I certainly hope you have a nice New Year.,,,
B,"Oh, yeah,",,,
B,"I'm, I'm planning on it.",,,
B,"Oh, it can't be any worse than last year,",,,
B,that's for sure.,,,
A,"Oh, it could be,",,,
A,but I don't much think so,,,
B,Yeah.,,,
B,"That's true,",,,
B,that's true.,,,
A,"I'm, well, we're starting out a new one,",,,
A,so let's make it a good one.,,,
B,"Yeah,",,,
B,I'm going to try and plan on it.,,,
A,Okay.,,,
B,"All right, well, I enjoyed the conversation.",,,
A,Thank you.,,,
B,"All right,  thank you.",,,
A,Bye.,,,
A,Bye-bye.,,,
B,Bye-bye.,,,
